"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"11","Tablet","Alphawolf Android Tablet 10 inch Tablets, FHD 1920 * 1200 Display, 16GB RAM 128GB ROM Octa Core Processor, Widevine L1, 2.4G/5G WiFi Tablet Android 14","koma13",NA,"","",5,NA
"12","Tablet","Alphawolf Android Tablet 10 inch Tablets, FHD 1920 * 1200 Display, 16GB RAM 128GB ROM Octa Core Processor, Widevine L1, 2.4G/5G WiFi Tablet Android 14","jun",NA,"画質もきれいで動作もスムーズ","5年ほど別のメーカーのタブレットを使用しており、買い替えのために購入しました。普段の動画視聴、読書としての使用がメインのため、性能も良く大満足です。",1,NA
"13","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Wally","Reviewed in the United States on November 22, 2024","","The Samsung Galaxy Tab A9+ has exceeded my expectations! The 11” display is stunning—vibrant colors, sharp resolution, and perfect for streaming movies, browsing the web, or working on documents. The slim design makes it easy to carry, yet it feels durable and premium.Performance is smooth and snappy, thanks to the powerful processor. Apps open quickly, and multitasking is a breeze. Battery life is excellent; I can go all day on a single charge, even with heavy use.I also love the sound quality—the speakers deliver clear, rich audio that enhances the overall experience. For the price, this tablet offers incredible value. It’s perfect for students, professionals, or anyone looking for a reliable, affordable Android tablet. Highly recommend!",5,NA
"14","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","keeton","Reviewed in the United States on November 14, 2024","Fantastic Tablet for Everyday Use!","This is my third Samsung A tablet.  I have found them to be an excellent value for basic use - reading, web surfing, media playback and lightweight games.  I specifically do not use it as a laptop replacement or for hardcore gaming.  The 11"" screen is of an adequate size and the brightness and clarity are perfect for indoor use.  Mine has 128GB storage, which has the more useful upgrade of 8 GB RAM, which makes loading multiple programs much quicker.  There is a SD slot where you can add up to 1 TB, if you require it.The subjective speed of the A9+ is a little quicker than my older A8.  One useful throwback feature is that it has a real headphone jack if you happen to have a quality set of older headphones.  The built-in speakers are better than I would have thought - they are quite clear, but there is still no appreciable bass.Idle time battery life is somewhat less than I would have thought but this unit is still new and I haven't gone through that many charge cycles to sort out what is going on.  If you run the battery pretty far down, it can take a while to charge - about 4 hours from 10% to 100% using a Samsung phone charger.",5,NA
"15","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Ron in Palm Springs","Reviewed in the United States on October 16, 2024","","I've been a computer user for many years (not an expert though) and I own a Samsung smart phone and laptop, so I'm not a novice to technology but I am for a tablet. It comes with a lot of bloatware, easily removed, and I was able to easily pair my phone settings to the tablet wirelessly - no problem. Haven't tried using the tablet as a phone yet but I probably will in the future just because it would be handy bedside. So far I have enjoyed it, but I am disappointed that Samsung has sooooo many updates that consume a lot of time. I knew there would be a lot of updates when I first turned it on, but several days in I can still expect a Samsung update almost on a daily basis, and this is after I've done all the customizing that I want. Drives me nuts, so I encourage any new user to take advantage of being able to NOT do auto updates or you'll be without use of the tablet which can be very exasperating and circumvents the desire to quickly search for something!  Do them on command or schedule them!  Samsung - get with it and bundle updates so they are less frequent, albeit more time consuming for each one. Other than that, apps load quickly and the display is crisp and clear and the sound is very good as are response times when moving from app to app or screen to screen. The battery life has been very good so far, and seems better than my cell phone. One thing I don't understand is why Samsung has offset the search bar on the home screen.....it is off center to the left on the screen no matter how I turn the device. Not a deal breaker but just looks very odd, if not outright silly on an otherwise very classy looking screen. The tablet is quite light, very thin, and the 10"" size is great for people who may be visually impaired like me. I especially like the touch keyboard that automatically displays with the Google search bar. Once I get past my learning curve, I'm sure I'll have more to say, but all in all, I'm mostly happy with the purchase.",5,NA
"16","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Lorecus Jamerson","Reviewed in the United States on November 20, 2024","Good basic tablet","It's a good buy for the price, should've waited until blackfriday week to purchase but what the heck it's still worth the price.. I don't know why all the bad reviews but this tablet is simply beautiful.  Does what it says, and no the setup doesn't take that long but to sync your phone takes maybe 15 min, but the performance is ok, it lags a little when you keep adding more apps to it, durable, screen quality is 1080p, from what I see... overall, not a bad purchase, I just watch movies and Netflix on it and it's wifi and hotspot capable. I'm in the oilfield and it works fine with my hotspot.. works amazing on wifi at home.. again, I would buy another one, just with more gbytes though...",4,NA
"17","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Gregory","Reviewed in Brazil on November 16, 2024","","Ele é ótimo pra coisas simples, ele n seria ideal pra encher de aplicativos, arquivos e coisas q possa pesar ele, ele é ideia pra caso vc não possa ter nada muito avançado, mas também precisa de algo bom, o modelo dele trava muito, de primeira após aberto já aprensetou travar mt, mas não me incomodou e não atrapalhou, ele é ótimo de verdade,eu estou feliz com ele pq vai suprir minhas necessidades que não são mts, ent ele vale mt a pena, chegou na data prescrita e chegou em perfeito estado, não tenho reclamações. Agradeço pela compra pq com certeza valeu muito a pena",5,NA
"18","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Gregory","Reviewed in Mexico on October 12, 2024","First time Tablet user","",5,NA
"19","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Linda","Reviewed in Canada on August 22, 2024","","La calidad es demasiado buena para el precio, de verdad me sorprendió 🩶",5,NA
"20","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Chelly","Reviewed in the United Arab Emirates on November 28, 2024","It lags just a little! 64gb silver.","",5,NA
"21","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Chelly","Reviewed in the United Arab Emirates on November 7, 2024","Ótima aquisição","",5,NA
"22","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","ahmed badr",NA,"","The media could not be loaded.",5,NA
"23","Tablet","Samsung Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite","Alaa karazi",NA,"Muy bueno","I’m really happy with my purchase. Its a really great tablet, definitely worth it .",5,NA
"24","Tablet","Tablet,10.1 Android Tablet with Octa-core Processor 10GB RAM 128GB ROM HD IPS Touchscreen 8H Battery, Wi-Fi 6, BT 5.0, Dual Camera, Google Tablets 2024","James","Reviewed in the United States on November 25, 2024","","The size is good fit for kids not too small and not too big, just right. Great picture quality with vibrant color. Easy to use. Good speaker with sharp quality sound. Fast processor good packed with last Android operating system. The battery life is good last for while.  Made with good materials . The last thing is the price is good total worth it.",5,NA
"25","Tablet","Tablet,10.1 Android Tablet with Octa-core Processor 10GB RAM 128GB ROM HD IPS Touchscreen 8H Battery, Wi-Fi 6, BT 5.0, Dual Camera, Google Tablets 2024","pugdog24","Reviewed in the United States on October 10, 2024","Great product","Let me just say that this tablet is an amazing value!  I also have a Samsung Galaxy Tab A7, which I paid over $200 for, and have had Lenovo and Huawei tablets...For WAY less than half the price, I now have this tablet, which performs as well as, if not better than the others. I am VERY pleased! I've been using this URAO tablet for about 3 weeks now.To begin with, this URAO tablet came quickly, and the packaging was IMMACULATE!  Had about 85% charge, set up went quickly and smoothly, with ability to bring everything over from other tablets.  While I did not use that option, it was appreciated!  This tablet is just as advertised, and totally performs.The feel of the tablet is SOLID, no fault with its physical build at all.  It's quick in operation with all apps, battery longevity is as described, no issues there, charges quickly.I have noticed that WIFI reception is noticeably better than my other tablets as far as distance from the modem goes, which is a good thing.  Seriously, the ONLY negative about this tablet, to me, is that it REALLY needs to have a good screen protector, the reason being is that, again for me, something about the way the naked screen feels when I swipe to type, or scroll, it seems to be a skittery FEEL.  That was fixed completely by putting on a good screen protector - now it feels perfectly normal, smooth, and the touch sensitivity has not been affected at all by that addition. As a note, I would have put a screen protector on it anyway.One other mention is the resolution...while it IS HD 1280x800, the last two tablets I have purchased are FHD, which is noticeable to me.  But certainly NOT a deal-breaker, at that price.Now, while the TABLET is STELLAR, particularly for the price, there are a couple of disappointments...I do wish there had been a folio case paired with the purchase to consider.  I see nothing.  A case, to me, is a requirement, for protection from drops, etc.  I was able to adapt my old Lenovo case, simply by using double-sided sticky tape on the back of the URAO, and affixing it to the inside of my old case.  Not perfect, but usable.I also wish that there had been a recommended screen protector.  I went out and purchased a 10.1 diagonal, which is just a skosh larger than the screen, so there is overlap. A 10.0 diagonal might be a better shot for anyone wishing to do what I did and add that.*** UPDATE***It's been several weeks, now, and I'm happy to report in looking around again, I HAVE found BOTH a screen protector AND a case for this tablet...links belowhttps://www.amazon.com/dp/B0DH2WL1P8?ref=ppx_yo2ov_dt_b_fed_asin_titlehttps://www.amazon.com/dp/B0DH382VH7?ref=ppx_yo2ov_dt_b_fed_asin_title====================================================================There is one annoying aspect of using this tablet... it is NOT the tablet itself, but Android 14 seems to be significantly different in the way some things work from the Android 12 I am used to.  BUT...I am working through that.  That's on me....This is a GREAT buy, I am TOTALLY happy with the tablet and the purchase. You will be, too...I waffled about making the purchase, simply because I am pretty much a brand name buyer when it comes to electronics, but this is awesome.  It had a lot of verified purchaser high star ratings, few low ratings, the seller had great ratings, and I took a chance.  Yay for me!",5,NA
"26","Tablet","Tablet,10.1 Android Tablet with Octa-core Processor 10GB RAM 128GB ROM HD IPS Touchscreen 8H Battery, Wi-Fi 6, BT 5.0, Dual Camera, Google Tablets 2024","Ashley Warner","Reviewed in the United States on November 3, 2024","","I recently got my hands on the 10.1 inch Tablet, and I must say, it has exceeded my expectations in every way. The sleek design and lightweight build make it incredibly portable and easy to carry around. The display is stunning, offering vibrant colors and sharp details, which is perfect for watching movies, browsing the web, or even reading e-books.Performance-wise, the Tablet is a powerhouse. It handles multitasking with ease, thanks to its robust processor and ample RAM. Apps open quickly, and I haven't experienced any lag, even when running demanding applications. The battery life is another standout feature, easily lasting through a full day of heavy use without needing a recharge.The user interface is intuitive and user-friendly, making it a breeze to navigate through the various features and settings. The camera quality is impressive for a tablet, capturing clear and detailed photos. Overall, the Tablet is a fantastic device that offers great value for its price. Whether you're using it for work, entertainment, or creative projects, it won't disappoint.",5,NA
"27","Tablet","Tablet,10.1 Android Tablet with Octa-core Processor 10GB RAM 128GB ROM HD IPS Touchscreen 8H Battery, Wi-Fi 6, BT 5.0, Dual Camera, Google Tablets 2024","saranellm","Reviewed in the United States on December 2, 2024","Had to give this 5 stars......","I was leery of an off brand tablet, but this tablet exceeded my expectations. It is fast and so far, no issues. The updates all went smoothly and I had no problem downloading apps. The picture quality is fine and so is the sound. The battery drained quickly doing all the initial downloads and it is taking a while to charge. This is not a big deal for me. The tablet comes loaded with Google products and ready to go. Not a lot of bloatware. It is rather heavy so you need a tablet holder for intense work. I haven't taken pictures but did not purchase this for photos. Recommended if you are looking for a cheap tablet.",4,NA
"28","Tablet","Tablet,10.1 Android Tablet with Octa-core Processor 10GB RAM 128GB ROM HD IPS Touchscreen 8H Battery, Wi-Fi 6, BT 5.0, Dual Camera, Google Tablets 2024","saranellm","Reviewed in the United States on December 5, 2024","","This tablet is an excellent option for those looking for power and versatility. Its 10.1-inch HD IPS screen offers sharp and vibrant image quality. The octa-core processor and 10GB of RAM ensure smooth performance, even with demanding apps, while the 128GB of storage provides plenty of space for files and media. The battery easily lasts 8 hours, perfect for a full day of use. Additionally, Wi-Fi 6 and Bluetooth 5.0 ensure fast and stable connections. Finally, the dual cameras are a handy bonus. Excellent value for money!",4,NA
"29","Tablet","Tablet,10.1 Android Tablet with Octa-core Processor 10GB RAM 128GB ROM HD IPS Touchscreen 8H Battery, Wi-Fi 6, BT 5.0, Dual Camera, Google Tablets 2024","Yosi","Reviewed in the United States on October 31, 2024","Sleek, elegant and POWERFUL","I recently purchased the URAO 10.1"" Android Tablet, and I’m really impressed with its performance and features! The 10GB RAM and 128GB storage make multitasking smooth, and the Android 14 OS is responsive and user-friendly. Streaming on Netflix looks amazing on the HD IPS display, and with Widevine L1 support, I can enjoy HD content without any issues. The octa-core processor handles apps effortlessly, and the Wi-Fi 6 connectivity ensures fast internet speeds. The 8-hour battery life is a great bonus, perfect for a full day’s use. Highly recommend this tablet for anyone looking for power and affordability!",5,NA
"30","Tablet","Tablet,10.1 Android Tablet with Octa-core Processor 10GB RAM 128GB ROM HD IPS Touchscreen 8H Battery, Wi-Fi 6, BT 5.0, Dual Camera, Google Tablets 2024","Kate",NA,"",NA,5,NA
"31","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","Amazon Customer","Reviewed in the United States on October 2, 2024","","Dislike because tablet  will not ture on",5,NA
"32","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","Melissa Sassaman","Reviewed in the United States on December 7, 2024","Tablet will  not turn on","I just got my tablet yesterday. When I got it I tried to power it on as i need it for my job and it will not power on at all. I thought maybe it needed to be charged. Nope it won't do anything at all. Worst purchase ever. How do I get my money back?",1,NA
"33","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","I love it very much thank you so much","Reviewed in the United States on February 21, 2024","","The tablet I'm sending back it's so slow is unbelievable I can look for something go to the bathroom come back to the living room and it's still searching so I'm going to send that back tomorrow I already got it packed up it wasn't too easy for me to mail it right away because I have a right foot partial amputation my wife doesn't drive I don't have a car anymore so tomorrow she's going shopping does the UPS right next to the ShopRite she'll go there everything is in the box but it was super slow",5,NA
"34","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","John","Reviewed in the United States on October 28, 2024","DO NOT BUY","It arrived and wouldn't turn on no matter what I did, I see that a lot as a customer review here, what you have to do is to charge it for about half an hour then it starts up fine.I needed a 50 dollar tablet, I got a 50 dollar tablet.  It's slow but that's okay; all I needed was something I could download Kindle to.  After uninstalling all the applications I didn't need it works alright.  This thing can go days without a charge if you're using it regularly or weeks if you're using it once in a while.  I use it to do my college homework reading during my lunch break at work and listen to music on the train and I've needed to charge it once in that week.Be careful with the screen though.  I had the tablet face down on my table and a literal crumb of food scratched the surface. The scratch isn't a deal breaker for me since everything still works but it might be for others.",4,NA
"35","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","KG","Reviewed in the United States on October 17, 2023","","The first purchase I had to return, would no longer charge.  The replacement is constantly freezing and I don't  have any Social Media or additional apps.  I don't use it much, because it's too slow and and when it freezes, you must click on another Tab in order for you to return to frozen tab, and this will sometimes un-freeze it.  I have yet to watch any movies, just basic internet surfing and it can't handle that.  The battery life sucks, too.  This is not a good Tablet...",3,NA
"36","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","This is my very first HP laptop and I have absolutely no regrets I love everything about it","Reviewed in the United States on November 20, 2024","It is too slow too too slow","Daughter loved the tablet it has great quality easy for her to use has a bit of freezing appearance is good as well",5,NA
"37","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","Robin","Reviewed in the United States on September 4, 2024","","Works great. Plays games as well as any brand name gaming tablet. I transfered my games from my phone, so as no to tie up my phone. Plus much bigger screen. Love it. And very affordable.",5,NA
"38","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","Susan","Reviewed in the United States on July 26, 2021","You Get What You Pay For","UPDATE: It turns out that the working memory (RAM) of this tablet is quite small, only 1GB. If you clear your caches frequently and/or turn it off often (daily), it clears the RAM and then it works better. It's still on the slow side with only 30% of the storage full, and I'll be upgrading when I can.On the enumerated items below:1. Less of a problem.2. Less of a problem when you learn where to touch.3. Still a big problem.4. See above.===============I purchased this tablet because it had a more current Android version. (Be careful! Some of the others had 4.4 when this one was 10.0!) Unfortunately...1. The screen is lacking responsiveness and drops the contact midway when swiping around (think of a word game where you have to swipe between letters).2. It's very difficult to initiate a touch. If an ad has an X to close, it can take many attempts to actually engage the X instead of going to Google Play to download the app being advertised.3. The screen has a funny feel, and after using a brand-new stylus for 48 hours, there are light but permanent scratches in the screen. (!!!!!) (Fingers are better.)4. It's slow and can't handle some more complicated games, such as a parking lot puzzle game with figures guarding exits.Granted, the tablet's cost was less than $100, but still... I needed a tablet right away and I guess it will work for basic things (I haven't tried it yet with Zoom), but I'll be replacing it as soon as I can afford a better one.",2,NA
"39","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","sebastien poulin","Reviewed in Canada on August 21, 2024","","Parfais moi je m'en sert comme une écran de caméra de surveillance.",5,NA
"40","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","Stephanie clark","Reviewed in Canada on July 3, 2024","Freezes","",1,NA
"41","Tablet","COOPERS Tablet 10 inch, Android 14 Tablet, 32GB ROM 1TB Expand Computer Tablets, Quad Core Processor 6000mAh Battery, 1280x800 IPS Touch Screen, 2+8MP Dual HD Camera, Bluetooth WiFi Tablet PC","Hariklia Retsinas","Reviewed in Canada on September 28, 2023","","I had to return one because it refused to work. Now a second one has stopped charging for no reason. And all charge cords broke within a month. (I purchased three of these)",4,NA
